pid|size|color|brand|rrp|mainCategory|category|subCategory|releaseDate|stock
14248|44,5|weiss|Reebok|114.23|9|18|32|2017-10-01|2
14248|45,5|weiss|Reebok|114.23|9|18|32|2017-10-01|2
14248|46|weiss|Reebok|114.23|9|18|32|2017-10-01|1
21220|42|weiss|Reebok|114.23|9|18|32|2017-10-01|2
14015|M|schwarz|Hummel|18.98|1|7|25|2017-10-01|1
12140|42|schwarz|PUMA|355.53|1|2|3|2017-10-01|1
14874|L|grau|PUMA|38.03|1|7|25|2017-10-01|2
21794|S|schwarz|PUMA|76.13|1|7|22|2017-10-01|1
21794|L|schwarz|PUMA|76.13|1|7|22|2017-10-01|2
15765|M|grau|PUMA|76.13|1|7|22|2017-10-01|3
15765|L|grau|PUMA|76.13|1|7|22|2017-10-01|1
15765|XL|grau|PUMA|76.13|1|7|22|2017-10-01|1
11168|M|schwarz|PUMA|57.08|1|7|16|2017-10-01|1
11168|L|schwarz|PUMA|57.08|1|7|16|2017-10-01|2
11168|XL|schwarz|PUMA|57.08|1|7|16|2017-10-01|1
20387|L|grau|PUMA|57.08|1|7|16|2017-10-01|1
20387|XL|grau|PUMA|57.08|1|7|16|2017-10-01|1
14310|M|rot|PUMA|54.54|1|7|14|2017-10-01|13
14310|L|rot|PUMA|54.54|1|7|14|2017-10-01|2
14624|M|schwarz|PUMA|54.54|1|7|14|2017-10-01|4
20667|M|gruen|PUMA|54.54|1|7|14|2017-10-01|3
20667|L|gruen|PUMA|54.54|1|7|14|2017-10-01|3
16598|M|schwarz|PUMA|54.54|1|7|22|2017-10-01|6
16598|L|schwarz|PUMA|54.54|1|7|22|2017-10-01|4
19919|M|rot|PUMA|29.14|1|7|25|2017-10-01|1
17736|M|schwarz|PUMA|29.14|1|7|25|2017-10-01|1
17736|L|schwarz|PUMA|29.14|1|7|25|2017-10-01|2
21426|L|schwarz|PUMA|38.03|1|7|17|2017-10-01|1
10737|XL|schwarz|PUMA|63.43|1|7|28|2017-10-01|1
10393|42,5|schwarz|PUMA|203.13|1|2|5|2017-10-01|1
20315|M|schwarz|PUMA|21.52|15|16||2017-10-01|1
15849|L|rot|Hummel|18.98|1|7|25|2017-10-01|2
20114|38,5|weiss|Nike|152.33|9|36|32|2017-10-01|6
20114|40,5|weiss|Nike|152.33|9|36|32|2017-10-01|2
20114|41|weiss|Nike|152.33|9|36|32|2017-10-01|1
12079|45,5|grau|Nike|152.33|9|18|32|2017-10-01|1
16256|42,5|weiss|Nike|107.88|9|18|32|2017-10-01|1
17551|38,5|weiss|Nike|107.88|9|36|32|2017-10-01|1
20160|42|gelb|Nike|253.93|1|2|3|2017-10-01|2
10210|40|gelb|Nike|101.53|1|2|5|2017-10-01|1
10210|44,5|gelb|Nike|101.53|1|2|5|2017-10-01|1
13848|42,5|gelb|Nike|266.63|1|2|4|2017-10-01|2
21051|37,5|gruen|Nike|69.78|1|37|3|2017-10-01|1
21051|38,5|gruen|Nike|69.78|1|37|3|2017-10-01|1
18450|40|gruen|Nike|279.33|1|2|3|2017-10-01|1
22019|42|gruen|Nike|95.18|1|2|39|2017-10-01|1
18344|45|gruen|Nike|114.23|1|2|5|2017-10-01|4
18344|45,5|gruen|Nike|114.23|1|2|5|2017-10-01|1
19301|42,5|gruen|Nike|114.23|1|2|6|2017-10-01|3
19301|43|gruen|Nike|114.23|1|2|6|2017-10-01|1
14827|43|grau|Nike|222.18|1|2|5|2017-10-01|1
14827|45|grau|Nike|222.18|1|2|5|2017-10-01|1
14827|45,5|grau|Nike|222.18|1|2|5|2017-10-01|1
14827|47|grau|Nike|222.18|1|2|5|2017-10-01|1
20236|43|orange|Nike|215.83|1|2|3|2017-10-01|1
20236|45,5|orange|Nike|215.83|1|2|3|2017-10-01|1
17704|44,5|weiss|Nike|177.73|1|2|5|2017-10-01|1
13190|40|orange|Nike|88.83|1|2|3|2017-10-01|1
13316|40,5|orange|Nike|88.83|1|2|5|2017-10-01|2
13316|42,5|orange|Nike|88.83|1|2|5|2017-10-01|2
13316|43|orange|Nike|88.83|1|2|5|2017-10-01|2
13316|45|orange|Nike|88.83|1|2|5|2017-10-01|2
18529|30|orange|Nike|63.43|1|37|3|2017-10-01|1
20648|36,5|orange|Nike|63.43|1|37|5|2017-10-01|2
17037|43|orange|Nike|114.23|1|2|5|2017-10-01|3
11699|45|schwarz|Nike|126.93|9|18|32|2017-10-01|1
19312|42|grau|Nike|165.03|9|18|32|2017-10-01|1
15510|40,5|schwarz|Nike|139.63|9|18|32|2017-10-01|1
21703|41|gruen|Nike|152.33|1|2|3|2017-10-01|1
19639|40|schwarz|Nike|158.68|9|18|32|2017-10-01|2
19639|41|schwarz|Nike|158.68|9|18|32|2017-10-01|1
19639|45|schwarz|Nike|158.68|9|18|32|2017-10-01|1
16505|40|schwarz|Nike|158.68|9|18|32|2017-10-01|1
16505|41|schwarz|Nike|158.68|9|18|32|2017-10-01|1
16505|42,5|schwarz|Nike|158.68|9|18|32|2017-10-01|3
16505|44|schwarz|Nike|158.68|9|18|32|2017-10-01|3
16400|44,5|gruen|Nike|215.83|1|2|3|2017-10-01|1
12774|41|gruen|Nike|95.18|1|2|3|2017-10-01|1
18676|44,5|gruen|Nike|95.18|1|2|5|2017-10-01|4
18676|45|gruen|Nike|95.18|1|2|5|2017-10-01|4
12180|42,5|gruen|Nike|304.73|1|2|3|2017-10-01|2
12180|43|gruen|Nike|304.73|1|2|3|2017-10-01|2
12180|44,5|gruen|Nike|304.73|1|2|3|2017-10-01|1
11657|40,5|gruen|Nike|126.93|1|2|5|2017-10-01|1
11657|42,5|gruen|Nike|126.93|1|2|5|2017-10-01|1
11657|43|gruen|Nike|126.93|1|2|5|2017-10-01|1
19825|45,5|schwarz|Nike|222.18|1|2|5|2017-10-01|1
16621|44|gruen|Nike|222.18|1|2|5|2017-10-01|4
16621|44,5|gruen|Nike|222.18|1|2|5|2017-10-01|2
16621|45|gruen|Nike|222.18|1|2|5|2017-10-01|4
22486|38|gruen|Nike|69.78|1|37|5|2017-10-01|2
15310|42|orange|Jordan|145.98|9|18|32|2017-10-01|1
11683|41|gruen|Nike|368.23|1|2|3|2017-10-01|1
11683|42,5|gruen|Nike|368.23|1|2|3|2017-10-01|1
11683|44,5|gruen|Nike|368.23|1|2|3|2017-10-01|1
11683|45|gruen|Nike|368.23|1|2|3|2017-10-01|1
11683|45,5|gruen|Nike|368.23|1|2|3|2017-10-01|1
20512|38|schwarz|Nike|139.63|9|37|32|2017-10-01|1
20512|39|schwarz|Nike|139.63|9|37|32|2017-10-01|1
20512|40|schwarz|Nike|139.63|9|37|32|2017-10-01|3
18992|38|weiss|Nike|139.63|9|37|32|2017-10-01|1
18992|39|weiss|Nike|139.63|9|37|32|2017-10-01|1
17364|43|schwarz|Nike|177.73|9|18|32|2017-10-01|1
17364|44|schwarz|Nike|177.73|9|18|32|2017-10-01|1
10126|42|weiss|Nike|177.73|9|18|32|2017-10-01|1
10126|44|weiss|Nike|177.73|9|18|32|2017-10-01|1
17848|44|schwarz|Nike|177.73|9|18|32|2017-10-01|1
20624|42|weiss|Nike|158.68|9|36|32|2017-10-01|1
13643|44|blau|Nike|31.68|9|18|38|2017-10-01|1
12922|38|gruen|Nike|88.83|1|37|3|2017-10-01|2
18051|45,5|gruen|Nike|114.23|1|2|3|2017-10-01|1
15460|42|gruen|Nike|222.18|1|2|6|2017-10-01|1
16272|45,5|grau|Nike|222.18|1|2|6|2017-10-01|1
19145|XS ( 30-34 )|schwarz|Nike|12.63|1|7|13|2017-10-01|3
19145|S ( 34-38 )|schwarz|Nike|12.63|1|7|13|2017-10-01|7
19145|M ( 38-42 )|schwarz|Nike|12.63|1|7|13|2017-10-01|53
19145|L ( 42-46 )|schwarz|Nike|12.63|1|7|13|2017-10-01|90
19145|XL (46-50 )|schwarz|Nike|12.63|1|7|13|2017-10-01|17
14523|S ( 34-38 )|schwarz|Nike|12.63|1|7|13|2017-10-01|1
14523|M ( 38-42 )|schwarz|Nike|12.63|1|7|13|2017-10-01|4
14523|L ( 42-46 )|schwarz|Nike|12.63|1|7|13|2017-10-01|21
14523|XL (46-50 )|schwarz|Nike|12.63|1|7|13|2017-10-01|2
18852|S ( 34-38 )|schwarz|Nike|12.63|1|7|13|2017-10-01|1
18852|M ( 38-42 )|schwarz|Nike|12.63|1|7|13|2017-10-01|4
18852|L ( 42-46 )|schwarz|Nike|12.63|1|7|13|2017-10-01|19
12408|M ( 38-42 )|schwarz|Nike|12.63|1|7|13|2017-10-01|3
12408|L ( 42-46 )|schwarz|Nike|12.63|1|7|13|2017-10-01|12
12408|XL (46-50 )|schwarz|Nike|12.63|1|7|13|2017-10-01|3
10828|XS ( 30-34 )|weiss|Nike|12.63|1|7|13|2017-10-01|1
10828|S ( 34-38 )|weiss|Nike|12.63|1|7|13|2017-10-01|3
10828|M ( 38-42 )|weiss|Nike|12.63|1|7|13|2017-10-01|8
10828|L ( 42-46 )|weiss|Nike|12.63|1|7|13|2017-10-01|132
10828|XL (46-50 )|weiss|Nike|12.63|1|7|13|2017-10-01|2
10170|XS ( 30-34 )|weiss|Nike|12.63|1|7|13|2017-10-01|1
10170|S ( 34-38 )|weiss|Nike|12.63|1|7|13|2017-10-01|1
10170|M ( 38-42 )|weiss|Nike|12.63|1|7|13|2017-10-01|8
10170|L ( 42-46 )|weiss|Nike|12.63|1|7|13|2017-10-01|13
10170|XL (46-50 )|weiss|Nike|12.63|1|7|13|2017-10-01|4
20860|S ( 34-38 )|gruen|Nike|12.63|1|7|13|2017-10-01|1
20860|M ( 38-42 )|gruen|Nike|12.63|1|7|13|2017-10-01|28
20860|L ( 42-46 )|gruen|Nike|12.63|1|7|13|2017-10-01|15
20860|XL (46-50 )|gruen|Nike|12.63|1|7|13|2017-10-01|1
20216|S ( 34-38 )|blau|Nike|12.63|1|7|13|2017-10-01|4
20216|M ( 38-42 )|blau|Nike|12.63|1|7|13|2017-10-01|15
20216|L ( 42-46 )|blau|Nike|12.63|1|7|13|2017-10-01|15
20216|XL (46-50 )|blau|Nike|12.63|1|7|13|2017-10-01|2
13816|S ( 34-38 )|blau|Nike|12.63|1|7|13|2017-10-01|1
13816|M ( 38-42 )|blau|Nike|12.63|1|7|13|2017-10-01|6
13816|L ( 42-46 )|blau|Nike|12.63|1|7|13|2017-10-01|5
13816|XL (46-50 )|blau|Nike|12.63|1|7|13|2017-10-01|1
10306|S ( 34-38 )|blau|Nike|12.63|1|7|13|2017-10-01|31
10306|M ( 38-42 )|blau|Nike|12.63|1|7|13|2017-10-01|30
10306|L ( 42-46 )|blau|Nike|12.63|1|7|13|2017-10-01|91
10306|XL (46-50 )|blau|Nike|12.63|1|7|13|2017-10-01|6
17916|M ( 38-42 )|blau|Nike|12.63|1|7|13|2017-10-01|2
15375|S ( 34-38 )|pink|Nike|12.63|1|7|13|2017-10-01|4
15375|M ( 38-42 )|pink|Nike|12.63|1|7|13|2017-10-01|2
15375|XL (46-50 )|pink|Nike|12.63|1|7|13|2017-10-01|1
10333|XS ( 30-34 )|rot|Nike|12.63|1|7|13|2017-10-01|1
10333|S ( 34-38 )|rot|Nike|12.63|1|7|13|2017-10-01|2
10333|M ( 38-42 )|rot|Nike|12.63|1|7|13|2017-10-01|14
10333|L ( 42-46 )|rot|Nike|12.63|1|7|13|2017-10-01|7
10333|XL (46-50 )|rot|Nike|12.63|1|7|13|2017-10-01|4
19813|M ( 38-42 )|rot|Nike|12.63|1|7|13|2017-10-01|17
19813|L ( 42-46 )|rot|Nike|12.63|1|7|13|2017-10-01|4
19813|XL (46-50 )|rot|Nike|12.63|1|7|13|2017-10-01|1
20456|S ( 34-38 )|rot|Nike|12.63|1|7|13|2017-10-01|1
20456|M ( 38-42 )|rot|Nike|12.63|1|7|13|2017-10-01|3
20456|L ( 42-46 )|rot|Nike|12.63|1|7|13|2017-10-01|8
20456|XL (46-50 )|rot|Nike|12.63|1|7|13|2017-10-01|1
16709|S ( 34-38 )|gelb|Nike|12.63|1|7|13|2017-10-01|1
16709|M ( 38-42 )|gelb|Nike|12.63|1|7|13|2017-10-01|6
16709|L ( 42-46 )|gelb|Nike|12.63|1|7|13|2017-10-01|6
15670|S ( 34-38 )|gelb|Nike|12.63|1|7|13|2017-10-01|2
15670|L ( 42-46 )|gelb|Nike|12.63|1|7|13|2017-10-01|3
10756|S ( 34-38 )|orange|Nike|12.63|1|7|13|2017-10-01|2
10756|M ( 38-42 )|orange|Nike|12.63|1|7|13|2017-10-01|3
10756|L ( 42-46 )|orange|Nike|12.63|1|7|13|2017-10-01|4
13183|XS ( 30-34 )|schwarz|Nike|12.63|1|7|11|2017-10-01|1
13183|S ( 34-38 )|schwarz|Nike|12.63|1|7|11|2017-10-01|3
13183|M ( 38-42 )|schwarz|Nike|12.63|1|7|11|2017-10-01|17
13183|L ( 42-46 )|schwarz|Nike|12.63|1|7|11|2017-10-01|14
13183|XL (46-50 )|schwarz|Nike|12.63|1|7|11|2017-10-01|6
14659|XS ( 30-34 )|weiss|Nike|12.63|1|7|11|2017-10-01|1
14659|S ( 34-38 )|weiss|Nike|12.63|1|7|11|2017-10-01|2
14659|M ( 38-42 )|weiss|Nike|12.63|1|7|11|2017-10-01|3
14659|L ( 42-46 )|weiss|Nike|12.63|1|7|11|2017-10-01|24
14659|XL (46-50 )|weiss|Nike|12.63|1|7|11|2017-10-01|4
10197|S ( 34-38 )|blau|Nike|12.63|1|7|11|2017-10-01|6
10197|M ( 38-42 )|blau|Nike|12.63|1|7|11|2017-10-01|18
10197|L ( 42-46 )|blau|Nike|12.63|1|7|11|2017-10-01|78
10197|XL (46-50 )|blau|Nike|12.63|1|7|11|2017-10-01|7
12861|S ( 34-38 )|blau|Nike|12.63|1|7|11|2017-10-01|1
12861|M ( 38-42 )|blau|Nike|12.63|1|7|11|2017-10-01|48
12861|L ( 42-46 )|blau|Nike|12.63|1|7|11|2017-10-01|21
12861|XL (46-50 )|blau|Nike|12.63|1|7|11|2017-10-01|1
22553|S ( 34-38 )|rot|Nike|12.63|1|7|11|2017-10-01|7
22553|M ( 38-42 )|rot|Nike|12.63|1|7|11|2017-10-01|14
22553|L ( 42-46 )|rot|Nike|12.63|1|7|11|2017-10-01|30
22553|XL (46-50 )|rot|Nike|12.63|1|7|11|2017-10-01|6
15086|XS ( 30-34 )|schwarz|Nike|18.98|1|7|13|2017-10-01|2
15086|S ( 34-38 )|schwarz|Nike|18.98|1|7|13|2017-10-01|3
15086|M ( 38-42 )|schwarz|Nike|18.98|1|7|13|2017-10-01|14
15086|L ( 42-46 )|schwarz|Nike|18.98|1|7|13|2017-10-01|70
15086|XL (46-50 )|schwarz|Nike|18.98|1|7|13|2017-10-01|24
15543|M ( 38-42 )|weiss|Nike|18.98|1|7|13|2017-10-01|2
15543|L ( 42-46 )|weiss|Nike|18.98|1|7|13|2017-10-01|16
15543|XL (46-50 )|weiss|Nike|18.98|1|7|13|2017-10-01|1
21030|M ( 38-42 )|gruen|Nike|18.98|1|7|13|2017-10-01|5
21030|L ( 42-46 )|gruen|Nike|18.98|1|7|13|2017-10-01|17
21030|XL (46-50 )|gruen|Nike|18.98|1|7|13|2017-10-01|2
16599|M ( 38-42 )|gruen|Nike|18.98|1|7|13|2017-10-01|3
16599|L ( 42-46 )|gruen|Nike|18.98|1|7|13|2017-10-01|7
16599|XL (46-50 )|gruen|Nike|18.98|1|7|13|2017-10-01|1
20096|M ( 38-42 )|blau|Nike|18.98|1|7|13|2017-10-01|5
20096|L ( 42-46 )|blau|Nike|18.98|1|7|13|2017-10-01|27
20096|XL (46-50 )|blau|Nike|18.98|1|7|13|2017-10-01|2
19499|M ( 38-42 )|blau|Nike|18.98|1|7|13|2017-10-01|2
19499|L ( 42-46 )|blau|Nike|18.98|1|7|13|2017-10-01|5
14988|S ( 34-38 )|blau|Nike|18.98|1|7|13|2017-10-01|1
14988|M ( 38-42 )|blau|Nike|18.98|1|7|13|2017-10-01|2
14988|L ( 42-46 )|blau|Nike|18.98|1|7|13|2017-10-01|10
14988|XL (46-50 )|blau|Nike|18.98|1|7|13|2017-10-01|1
21120|S ( 34-38 )|rot|Nike|18.98|1|7|13|2017-10-01|1
21120|M ( 38-42 )|rot|Nike|18.98|1|7|13|2017-10-01|10
21120|L ( 42-46 )|rot|Nike|18.98|1|7|13|2017-10-01|47
21120|XL (46-50 )|rot|Nike|18.98|1|7|13|2017-10-01|8
12789|M ( 38-42 )|rot|Nike|18.98|1|7|13|2017-10-01|1
12789|L ( 42-46 )|rot|Nike|18.98|1|7|13|2017-10-01|2
19615|M ( 38-42 )|gold|Nike|18.98|1|7|13|2017-10-01|5
19615|L ( 42-46 )|gold|Nike|18.98|1|7|13|2017-10-01|5
19615|XL (46-50 )|gold|Nike|18.98|1|7|13|2017-10-01|1
21291|S ( 34-38 )|schwarz|Nike|8.82|1|7|12|2017-10-01|4
21291|L ( 42-46 )|schwarz|Nike|8.82|1|7|12|2017-10-01|21
22012|S ( 34-38 )|weiss|Nike|8.82|1|7|12|2017-10-01|23
22012|L ( 42-46 )|weiss|Nike|8.82|1|7|12|2017-10-01|15
10276|S ( 34-38 )|gruen|Nike|8.82|1|7|12|2017-10-01|1
10276|L ( 42-46 )|gruen|Nike|8.82|1|7|12|2017-10-01|3
13847|S ( 34-38 )|blau|Nike|8.82|1|7|12|2017-10-01|6
13847|L ( 42-46 )|blau|Nike|8.82|1|7|12|2017-10-01|1
14854|L ( 42-46 )|blau|Nike|8.82|1|7|12|2017-10-01|9
11913|S ( 34-38 )|rot|Nike|8.82|1|7|12|2017-10-01|21
11913|L ( 42-46 )|rot|Nike|8.82|1|7|12|2017-10-01|2
22605|L ( 42-46 )|gelb|Nike|8.82|1|7|12|2017-10-01|1
11860|S ( 34-38 )|weiss|Nike|18.98|1|7|13|2017-10-01|9
11860|M ( 38-42 )|weiss|Nike|18.98|1|7|13|2017-10-01|14
11860|L ( 42-46 )|weiss|Nike|18.98|1|7|13|2017-10-01|35
11860|XL (46-50 )|weiss|Nike|18.98|1|7|13|2017-10-01|7
18389|M ( 38-42 )|gruen|Nike|18.98|1|7|13|2017-10-01|3
18389|L ( 42-46 )|gruen|Nike|18.98|1|7|13|2017-10-01|3
20609|M ( 38-42 )|lila|Nike|18.98|1|7|13|2017-10-01|3
20609|L ( 42-46 )|lila|Nike|18.98|1|7|13|2017-10-01|1
16369|S ( 34-38 )|gelb|Nike|18.98|1|7|13|2017-10-01|2
16369|M ( 38-42 )|gelb|Nike|18.98|1|7|13|2017-10-01|3
16369|L ( 42-46 )|gelb|Nike|18.98|1|7|13|2017-10-01|103
16369|XL (46-50 )|gelb|Nike|18.98|1|7|13|2017-10-01|6
21245|42,5|blau|Nike|152.33|9|18|32|2017-10-01|1
11824|36,5|weiss|Nike|107.88|9|36|32|2017-10-01|2
20099|38,5|schwarz|Nike|107.88|9|36|32|2017-10-01|1
11614|S|gruen|Nike|44.38|15|33||2017-10-01|4
11614|M|gruen|Nike|44.38|15|33||2017-10-01|3
11614|L|gruen|Nike|44.38|15|33||2017-10-01|3
11614|XL|gruen|Nike|44.38|15|33||2017-10-01|4
11614|2XL|gruen|Nike|44.38|15|33||2017-10-01|2
17372|S|orange|Nike|44.38|15|33||2017-10-01|2
17372|M|orange|Nike|44.38|15|33||2017-10-01|5
17372|L|orange|Nike|44.38|15|33||2017-10-01|2
17372|XL|orange|Nike|44.38|15|33||2017-10-01|4
14089|M|blau|Nike|38.03|1|7|25|2017-10-01|1
14089|L|blau|Nike|38.03|1|7|25|2017-10-01|1
14089|XL|blau|Nike|38.03|1|7|25|2017-10-01|1
15891|S|blau|Nike|69.78|1|7|14|2017-10-01|5
15891|M|blau|Nike|69.78|1|7|14|2017-10-01|1
15891|L|blau|Nike|69.78|1|7|14|2017-10-01|1
15891|XL|blau|Nike|69.78|1|7|14|2017-10-01|4
13609|M|blau|Nike|38.03|1|7|8|2017-10-01|1
13609|XL|blau|Nike|38.03|1|7|8|2017-10-01|1
19414|XL ( 158-170 )|schwarz|Nike|31.68|1|7|8|2017-10-01|2
13986|S|blau|Nike|69.78|1|7|16|2017-10-01|4
13986|M|blau|Nike|69.78|1|7|16|2017-10-01|9
13986|L|blau|Nike|69.78|1|7|16|2017-10-01|13
13986|XL|blau|Nike|69.78|1|7|16|2017-10-01|1
18438|S|blau|Nike|114.23|1|7|31|2017-10-01|2
18438|M|blau|Nike|114.23|1|7|31|2017-10-01|6
18438|L|blau|Nike|114.23|1|7|31|2017-10-01|7
18438|XL|blau|Nike|114.23|1|7|31|2017-10-01|1
21420|M|weiss|Nike|44.38|1|7|21|2017-10-01|3
21420|L|weiss|Nike|44.38|1|7|21|2017-10-01|1
18701|M|grau|Nike|38.03|1|7|21|2017-10-01|1
18701|L|grau|Nike|38.03|1|7|21|2017-10-01|2
20105|S|weiss|Nike|38.03|1|7|21|2017-10-01|1
20105|M|weiss|Nike|38.03|1|7|21|2017-10-01|5
20105|L|weiss|Nike|38.03|1|7|21|2017-10-01|1
20627|M|blau|Nike|38.03|1|7|21|2017-10-01|1
20627|L|blau|Nike|38.03|1|7|21|2017-10-01|2
14715|M|blau|Nike|38.03|1|7|21|2017-10-01|1
14715|L|blau|Nike|38.03|1|7|21|2017-10-01|1
20795|S|blau|Nike|38.03|1|7|21|2017-10-01|1
18002|S|rot|Nike|38.03|1|7|21|2017-10-01|1
18002|L|rot|Nike|38.03|1|7|21|2017-10-01|2
13721|S|grau|Nike|31.68|1|7|21|2017-10-01|1
13721|M|grau|Nike|31.68|1|7|21|2017-10-01|31
13721|L|grau|Nike|31.68|1|7|21|2017-10-01|19
13721|XL|grau|Nike|31.68|1|7|21|2017-10-01|5
13721|2XL|grau|Nike|31.68|1|7|21|2017-10-01|3
17907|S|weiss|Nike|31.68|1|7|21|2017-10-01|2
17907|M|weiss|Nike|31.68|1|7|21|2017-10-01|3
17907|L|weiss|Nike|31.68|1|7|21|2017-10-01|1
17907|XL|weiss|Nike|31.68|1|7|21|2017-10-01|1
14692|S|gruen|Nike|31.68|1|7|21|2017-10-01|1
14692|M|gruen|Nike|31.68|1|7|21|2017-10-01|9
14692|L|gruen|Nike|31.68|1|7|21|2017-10-01|2
13676|S|blau|Nike|31.68|1|7|21|2017-10-01|6
13676|M|blau|Nike|31.68|1|7|21|2017-10-01|16
13676|L|blau|Nike|31.68|1|7|21|2017-10-01|13
13676|XL|blau|Nike|31.68|1|7|21|2017-10-01|2
11874|M|blau|Nike|31.68|1|7|21|2017-10-01|15
11874|L|blau|Nike|31.68|1|7|21|2017-10-01|5
11874|XL|blau|Nike|31.68|1|7|21|2017-10-01|1
16396|S|blau|Nike|31.68|1|7|21|2017-10-01|1
16396|M|blau|Nike|31.68|1|7|21|2017-10-01|2
16396|L|blau|Nike|31.68|1|7|21|2017-10-01|3
16396|XL|blau|Nike|31.68|1|7|21|2017-10-01|1
10525|M|rot|Nike|31.68|1|7|21|2017-10-01|1
10525|L|rot|Nike|31.68|1|7|21|2017-10-01|2
15434|M|rot|Nike|31.68|1|7|21|2017-10-01|7
15434|L|rot|Nike|31.68|1|7|21|2017-10-01|6
22340|M ( 140-152 )|grau|Nike|25.33|1|7|21|2017-10-01|1
22340|L ( 152-158 )|grau|Nike|25.33|1|7|21|2017-10-01|2
22340|XL ( 158-170 )|grau|Nike|25.33|1|7|21|2017-10-01|1
22722|XL ( 158-170 )|weiss|Nike|25.33|1|7|21|2017-10-01|1
19242|M ( 140-152 )|blau|Nike|25.33|1|7|21|2017-10-01|1
19242|L ( 152-158 )|blau|Nike|25.33|1|7|21|2017-10-01|1
19242|XL ( 158-170 )|blau|Nike|25.33|1|7|21|2017-10-01|3
16652|S|schwarz|Jordan|44.38|15|30||2017-10-01|1
10207|S|schwarz|Nike|31.68|9|10|25|2017-10-01|1
10207|M|schwarz|Nike|31.68|9|10|25|2017-10-01|2
10207|L|schwarz|Nike|31.68|9|10|25|2017-10-01|1
11250|S|rot|Nike|44.38|15|33||2017-10-01|5
11250|M|rot|Nike|44.38|15|33||2017-10-01|11
11250|L|rot|Nike|44.38|15|33||2017-10-01|13
11250|XL|rot|Nike|44.38|15|33||2017-10-01|2
11250|2XL|rot|Nike|44.38|15|33||2017-10-01|2
13242|S|rot|Nike|38.03|15|24||2017-10-01|1
13242|M|rot|Nike|38.03|15|24||2017-10-01|3
13242|L|rot|Nike|38.03|15|24||2017-10-01|3
13242|XL|rot|Nike|38.03|15|24||2017-10-01|1
13242|2XL|rot|Nike|38.03|15|24||2017-10-01|1
14781|L|schwarz|Jordan|44.38|15|16||2017-10-01|2
11754|S ( 34/36 )|grau|Nike|50.73|9|10|35|2017-10-01|2
18310|XS ( 32/34 )|rosa|Nike|76.13|9|10|14|2017-10-01|1
11272|S ( 128-140 )|schwarz|Nike|101.53|9|10|22|2017-10-01|1
18787|S ( 128-140 )|rot|Nike|101.53|9|10|22|2017-10-01|1
11802|L|orange|Nike|82.48|9|10|22|2017-10-01|2
19563|S|schwarz|Nike|44.38|9|10|42|2017-10-01|1
19563|M|schwarz|Nike|44.38|9|10|42|2017-10-01|1
12745|S|grau|Nike|44.38|9|10|42|2017-10-01|1
14513|S|grau|Nike|57.08|15|16||2017-10-01|2
12427|L|grau|Nike|50.73|15|24||2017-10-01|1
21466|M ( 38/40 )|schwarz|Nike|44.38|9|10|25|2017-10-01|1
13082|L|schwarz|Nike|120.58|9|10|22|2017-10-01|1
11187|S|schwarz|Nike|38.03|1|7|25|2017-10-01|7
11187|M|schwarz|Nike|38.03|1|7|25|2017-10-01|26
11187|L|schwarz|Nike|38.03|1|7|25|2017-10-01|8
11187|XL|schwarz|Nike|38.03|1|7|25|2017-10-01|2
11187|2XL|schwarz|Nike|38.03|1|7|25|2017-10-01|3
16842|S|blau|Nike|38.03|1|7|25|2017-10-01|6
16842|M|blau|Nike|38.03|1|7|25|2017-10-01|16
16842|L|blau|Nike|38.03|1|7|25|2017-10-01|8
16842|XL|blau|Nike|38.03|1|7|25|2017-10-01|2
16842|2XL|blau|Nike|38.03|1|7|25|2017-10-01|3
12795|M|beige|Nike|38.03|1|7|25|2017-10-01|20
12795|L|beige|Nike|38.03|1|7|25|2017-10-01|25
12228|S|rot|Nike|38.03|1|7|25|2017-10-01|5
12228|M|rot|Nike|38.03|1|7|25|2017-10-01|2
16877|S|schwarz|Nike|69.78|1|7|14|2017-10-01|14
16877|M|schwarz|Nike|69.78|1|7|14|2017-10-01|72
16877|L|schwarz|Nike|69.78|1|7|14|2017-10-01|36
16877|XL|schwarz|Nike|69.78|1|7|14|2017-10-01|34
16877|2XL|schwarz|Nike|69.78|1|7|14|2017-10-01|7
20866|S|blau|Nike|69.78|1|7|14|2017-10-01|23
20866|M|blau|Nike|69.78|1|7|14|2017-10-01|25
20866|L|blau|Nike|69.78|1|7|14|2017-10-01|10
20866|XL|blau|Nike|69.78|1|7|14|2017-10-01|19
20866|2XL|blau|Nike|69.78|1|7|14|2017-10-01|1
15070|M|blau|Nike|69.78|1|7|14|2017-10-01|35
15070|L|blau|Nike|69.78|1|7|14|2017-10-01|16
20683|S|rot|Nike|69.78|1|7|14|2017-10-01|1
20683|M|rot|Nike|69.78|1|7|14|2017-10-01|35
20683|L|rot|Nike|69.78|1|7|14|2017-10-01|19
20683|XL|rot|Nike|69.78|1|7|14|2017-10-01|8
19243|XL ( 158-170 )|schwarz|Nike|31.68|1|7|25|2017-10-01|4
14915|L ( 152-158 )|schwarz|Nike|63.43|1|7|14|2017-10-01|1
14915|XL ( 158-170 )|schwarz|Nike|63.43|1|7|14|2017-10-01|1
11386|XL ( 158-170 )|blau|Nike|63.43|1|7|14|2017-10-01|3
13099|S ( 34/36 )|grau|Nike|38.03|9|10|29|2017-10-01|1
