pid|size|date|TRUE|Pre
16954|44|2018/1/20|1|0.515218153
15879|38|2018/1/20|0|-0.108532941
17407|45 1/3|2018/1/20|0|0.062707434
17201|44|2018/1/20|0|-0.093130085
15134|47 1/3|2018/1/20|0|-0.12347933
14704|45 1/3|2018/1/20|0|0.18097485300000002
14704|46 2/3|2018/1/20|0|0.20990062399999998
18467|42 2/3|2018/1/20|0|-0.090609914
18467|44 2/3|2018/1/20|0|-0.090657352
18467|45 1/3|2018/1/20|0|0.032811557000000005
20540|44 2/3|2018/1/20|0|-0.144936781
10214|44|2018/1/20|0|-0.120706785
15080|43 1/3|2018/1/20|0|0.09697281
15080|45 1/3|2018/1/20|0|-0.10416267300000001
15080|46|2018/1/20|0|-0.049268337999999995
11878|41 1/3|2018/1/20|0|-0.059966676
19089|42 2/3|2018/1/20|0|-0.196018057
19089|44 2/3|2018/1/20|0|-0.12123006
19089|45 1/3|2018/1/20|0|-0.19971126600000003
19468|38|2018/1/20|0|-0.037208202999999995
19468|38 2/3|2018/1/20|0|-0.019705201999999998
21194|40|2018/1/20|0|-0.055433046
21194|40 2/3|2018/1/20|0|-0.112711956
21194|42|2018/1/20|0|-0.054121327999999996
21194|46|2018/1/20|0|-0.06749619
13655|44|2018/1/20|0|-0.14915275
11215|43 1/3|2018/1/20|0|-0.071376614
11215|44 2/3|2018/1/20|0|-0.141806236
10186|38 2/3|2018/1/20|0|-0.083380342
13038|38 2/3|2018/1/20|0|-0.049884041
15609|44|2018/1/20|0|0.092349117
21028|41 1/3|2018/1/20|0|-0.04090839
13920|L|2018/1/20|0|0.317654814
13920|XL|2018/1/20|0|-0.056925234000000005
22248|L|2018/1/20|0|0.076395897
17687|S|2018/1/20|0|0.305552933
17687|M|2018/1/20|0|0.142624021
17687|L|2018/1/20|0|0.274472614
17820|L|2018/1/20|0|0.401551493
15344|37 1/3|2018/1/20|0|0.076030425
16157|43 1/3|2018/1/20|0|-1.436013847
16157|44|2018/1/20|0|0.255214292
19248|41 1/3|2018/1/20|0|-0.100408717
19248|43 1/3|2018/1/20|0|-0.042938319
16812|40,5|2018/1/20|0|-0.040479729
16812|42|2018/1/20|0|-0.050923125
16812|42,5|2018/1/20|0|0.006832445
16812|43|2018/1/20|0|0.10720396
16812|44|2018/1/20|0|0.049820493
10627|43|2018/1/20|0|-0.04991834
14995|43|2018/1/20|0|-0.163761703
14995|45|2018/1/20|0|-0.013318771
15307|43|2018/1/20|0|-0.05066361900000001
15307|44|2018/1/20|0|0.030234168
19671|42 2/3|2018/1/21|0|0.009384583
19671|44|2018/1/21|0|-0.121112308
19671|44 2/3|2018/1/21|1|0.09211695
15252|43 1/3|2018/1/21|0|-0.179911483
15252|45 1/3|2018/1/21|0|-0.073622607
17140|42|2018/1/21|0|0.506119632
17140|45 1/3|2018/1/21|1|0.466608409
12703|41 1/3|2018/1/21|0|0.126272583
12703|42|2018/1/21|0|0.16993104399999998
12703|42 2/3|2018/1/21|1|0.397830726
12703|43 1/3|2018/1/21|2|0.486352468
12703|44 2/3|2018/1/21|0|0.453043682
12703|46|2018/1/21|0|-0.06874943900000001
11877|41 1/3|2018/1/21|0|0.33870267200000004
11877|42 2/3|2018/1/21|0|-0.141348496
11877|44 2/3|2018/1/21|0|0.027099397999999997
21738|42 2/3|2018/1/21|0|-0.02064611
21738|43 1/3|2018/1/21|0|0.004818497
21738|45 1/3|2018/1/21|0|-0.007836258
21738|48 2/3|2018/1/21|0|0.226183125
22308|M ( 38-42 )|2018/1/21|1|0.587264311
22308|L ( 42-46 )|2018/1/21|0|0.24252384600000002
21974|S ( 34-38 )|2018/1/21|1|0.27527054
21974|M ( 38-42 )|2018/1/21|4|0.5860982060000001
22188|45 1/3|2018/1/21|0|0.19087601
14502|2|2018/1/21|0|-0.15812910300000002
14855|1 ( 140 )|2018/1/21|0|0.42943978299999996
14855|2 ( 152 )|2018/1/21|0|0.507638054
14855|3 ( 164 )|2018/1/21|0|0.31800773600000004
11788|L|2018/1/21|0|-0.121518216
13485|3 ( 40-42 )|2018/1/21|0|-0.07745297400000001
15122|1 ( 34-36 )|2018/1/21|0|-0.020733223999999998
15122|2 ( 37-39 )|2018/1/21|3|0.24129591399999997
15122|4 ( 43-45 )|2018/1/21|6|2.783068555
15122|5 ( 46-48 )|2018/1/21|0|0.033171092
20162|5 ( 46-48 )|2018/1/21|0|-0.094119564
14836|5 ( 46-48 )|2018/1/21|3|-0.042744939
21618|4 ( 43-45 )|2018/1/21|0|-0.09630886699999999
22144|M ( 38-42 )|2018/1/21|2|3.418004877
22144|L ( 42-46 )|2018/1/21|5|4.668991298
20709|M ( 38-42 )|2018/1/21|3|0.838092216
20709|L ( 42-46 )|2018/1/21|6|4.155011707
16216|S ( 34-38 )|2018/1/21|0|0.020175137
16216|M ( 38-42 )|2018/1/21|1|1.293376949
16216|L ( 42-46 )|2018/1/21|5|1.061467675
16872|4 ( 43-45 )|2018/1/21|0|0.038921696
16971|1 ( 33-36 )|2018/1/21|0|0.015754509
14793|2XL|2018/1/21|0|0.341772694
14083|2XL|2018/1/21|0|-0.087038986
10463|S|2018/1/21|0|0.087252745
22458|2XL|2018/1/21|0|-0.169246112
10748|3 ( 40-42 )|2018/1/21|0|0.128019628
10748|5 ( 46-48 )|2018/1/21|0|-0.22533491
16615|L|2018/1/21|0|0.166538943
15289|5|2018/1/21|0|0.31550181
15289|6|2018/1/21|0|-0.003795925
15289|7|2018/1/21|0|0.303517694
15289|8|2018/1/21|0|0.056992738
16882|7|2018/1/21|0|-0.155850447
18392|4|2018/1/21|0|-0.172315364
10785|S|2018/1/21|0|-0.145810227
10785|M|2018/1/21|0|0.079189052
13514|39/42|2018/1/21|0|0.15950575
13922|39/42|2018/1/21|0|0.070842404
13922|43/46|2018/1/21|0|0.487588165
21093|2XL|2018/1/21|0|-0.071493965
14351|XS ( 116-128 )|2018/1/21|0|0.093935029
20244|152|2018/1/21|1|0.017120813999999998
16747|140|2018/1/21|0|-0.024776054
17229|10 (36-40)|2018/1/21|0|-0.08240642599999999
17229|12 (41-45)|2018/1/21|0|-0.155150652
20969|10 (36-40)|2018/1/21|0|-0.10608791599999999
10707|M|2018/1/21|0|0.728152474
10707|L|2018/1/21|0|0.463808063
16436|S ( 34-38 )|2018/1/21|0|0.06646482599999999
16436|M ( 38-42 )|2018/1/21|2|0.045078738
16436|L ( 42-46 )|2018/1/21|1|1.203689541
16436|XL (46-50 )|2018/1/21|0|-0.178161625
18255|4 ( 39-42 )|2018/1/21|0|-0.161409676
18255|5 ( 43-46 )|2018/1/21|0|-0.076084132
11422|5 ( 43-46 )|2018/1/21|0|-0.068762186
15282|3 (35-38 )|2018/1/21|0|-0.07309677099999999
15282|5 ( 43-46 )|2018/1/21|0|0.933723795
15988|5 ( 43-46 )|2018/1/21|0|-0.200332929
12498|2 ( Senior )|2018/1/21|0|0.887466124
20400|M|2018/1/21|0|-0.17129021
18657|S|2018/1/21|0|0.244207327
18657|M|2018/1/21|0|0.45754362600000004
18657|L|2018/1/21|2|0.637649865
18657|XL|2018/1/21|1|0.183985953
18657|2XL|2018/1/21|0|0.206482637
15482|128|2018/1/21|0|0.065786492
15482|140|2018/1/21|0|0.060398441
15482|152|2018/1/21|0|0.240346709
21875|140|2018/1/21|0|-0.071881572
21875|164|2018/1/21|0|-0.059404415
11607|S|2018/1/21|0|0.30570601399999997
11607|L|2018/1/21|0|0.015131621000000001
11607|XL|2018/1/21|0|0.033057906
16224|6|2018/1/21|0|-0.055343677
21626|3 ( 40-42 )|2018/1/21|0|-0.168707905
21626|4 ( 43-45 )|2018/1/21|0|-0.08545192300000001
21626|5 ( 46-48 )|2018/1/21|0|-0.066995874
13269|45 - 47|2018/1/21|0|-0.19085424199999998
12264|2XL|2018/1/21|0|-0.09868095699999999
11480|140|2018/1/21|0|0.17762756300000002
11480|152|2018/1/21|0|0.171196745
10415|M|2018/1/21|0|-0.10152694400000001
17463|152|2018/1/21|0|0.205683367
17463|164|2018/1/21|0|0.205971209
17246|39|2018/1/21|0|-0.015127526
11541|164|2018/1/21|0|-0.257579315
19851|S|2018/1/21|0|0.440142177
20219|2XL|2018/1/21|0|0.093269459
12683|XS|2018/1/21|0|0.324812812
12683|L|2018/1/21|0|0.710885212
19255|S|2018/1/21|0|0.37611142799999997
13069|164|2018/1/21|0|0.05493902
16319|XL|2018/1/21|0|0.329535588
13525|164|2018/1/21|0|0.56649778
10131|152|2018/1/21|0|-0.223341499
17148|152|2018/1/21|0|0.804359072
17148|164|2018/1/21|0|0.6574512220000001
10365|L|2018/1/21|0|0.343043816
20686|M|2018/1/21|0|-0.143523653
16166|152|2018/1/21|0|0.170638722
22739|140|2018/1/21|0|-0.139817485
12985|XL|2018/1/21|0|1.7259234780000001
12985|2XL|2018/1/21|0|0.572003285
17690|XL|2018/1/21|0|0.034265132000000004
21160|116|2018/1/21|0|0.165807954
21160|128|2018/1/21|2|0.077339376
11252|116|2018/1/21|0|-0.004306667
11252|128|2018/1/21|0|-0.012628331000000001
22244|XL|2018/1/21|0|-0.11382317
12472|152|2018/1/21|0|0.148349908
12472|164|2018/1/21|0|0.315410758
16976|S|2018/1/21|3|0.153077641
16976|M|2018/1/21|0|0.309077896
16976|L|2018/1/21|0|0.23018328300000002
16976|XL|2018/1/21|0|0.020474913
19882|140|2018/1/21|3|0.27257817
19882|152|2018/1/21|2|0.316592547
11581|128|2018/1/21|0|0.047238987999999996
11581|152|2018/1/21|0|0.20774773
11581|164|2018/1/21|0|0.204914213
19503|41 - 44|2018/1/21|0|-0.297485653
22434|L|2018/1/21|0|-0.14187279
22434|XL|2018/1/21|0|-0.22067183899999998
13864|XL ( 158-170 )|2018/1/21|0|-0.032543319
11009|XL|2018/1/21|0|0.058441068
21999|M|2018/1/21|0|-0.042843202000000004
15608|2XL|2018/1/21|0|-0.064191999
13404|2XL|2018/1/21|0|-0.146124751
12028|M|2018/1/21|0|0.355654851
12028|XL|2018/1/21|1|-0.027046982999999997
15366|S|2018/1/21|0|0.17754114699999998
15366|M|2018/1/21|1|0.35852696799999995
15366|L|2018/1/21|0|0.29495114699999997
19905|M|2018/1/21|1|0.387887904
19905|L|2018/1/21|0|-0.014056813
19905|XL|2018/1/21|0|0.22968381699999998
20993|L ( 152-158 )|2018/1/21|0|0.084363169
20121|L ( 152-158 )|2018/1/21|0|-0.020337583
20121|XL ( 158-170 )|2018/1/21|0|-0.066603407
15390|S|2018/1/21|0|0.011095138000000001
15390|M|2018/1/21|0|0.270911439
18378|XL|2018/1/21|0|-0.155746059
21743|XL|2018/1/21|0|0.11264877699999999
17013|XL ( 158-170 )|2018/1/21|0|-0.120594561
15368|M ( 140-152 )|2018/1/21|0|-0.167407537
15368|XL ( 158-170 )|2018/1/21|0|-0.07152374
19668|L ( 152-158 )|2018/1/21|1|0.633447173
19668|XL ( 158-170 )|2018/1/21|0|0.573282001
21270|S|2018/1/21|3|0.116066332
21270|M|2018/1/21|0|0.352556045
19199|L|2018/1/21|1|0.47664252700000004
19199|XL|2018/1/21|0|0.14148738800000002
13868|M|2018/1/21|0|0.110921762
12056|L|2018/1/21|0|0.247826565
10195|M|2018/1/21|0|0.517506833
20840|L ( 152-158 )|2018/1/21|0|0.17155830100000002
20840|XL ( 158-170 )|2018/1/21|0|0.005677376
13977|M ( 140-152 )|2018/1/21|0|0.53054164
19988|M|2018/1/21|0|0.33663728299999995
15148|L|2018/1/21|0|0.563541105
12531|L ( 40/42 )|2018/1/21|0|-0.178805705
14895|M|2018/1/21|0|-0.136723789
19168|M|2018/1/21|0|0.025268811000000002
19168|XL|2018/1/21|0|0.023999926
20970|S|2018/1/21|0|0.041639314
20970|XL|2018/1/21|0|-0.008937305999999999
15520|164|2018/1/21|0|-0.076456027
16247|L|2018/1/21|0|0.516709458
11433|XL|2018/1/21|0|0.324474284
13825|140|2018/1/21|0|-0.174189393
13825|152|2018/1/21|0|-0.143534335
21313|M|2018/1/21|0|-0.25518858699999997
21730|M ( 38/40 )|2018/1/21|0|-0.149728413
19887|42|2018/1/21|0|-0.20624937
19589|43/46|2018/1/21|0|-0.267426669
12045|41|2018/1/21|0|-0.215431073
12045|42|2018/1/21|0|-0.25032169600000004
12045|42,5|2018/1/21|0|-0.188582355
12045|44|2018/1/21|0|-0.158435462
14656|42,5|2018/1/21|0|0.124704959
18232|S|2018/1/21|0|0.014306026000000001
18232|M|2018/1/21|0|0.47537958799999996
18232|L|2018/1/21|0|0.202897302
18232|XL|2018/1/21|0|-0.070577525
20786|M|2018/1/21|0|-0.185865917
16427|44|2018/1/21|0|0.484312048
16427|44 2/3|2018/1/21|0|0.228211599
12824|43 1/3|2018/1/21|0|-0.143786828
17788|S|2018/1/21|0|-0.03711206
17788|XL|2018/1/21|1|0.019031798
11420|2XL|2018/1/21|0|-0.031573155
15602|140|2018/1/21|0|-0.11426478400000001
20505|M|2018/1/21|0|0.530845451
12756|M|2018/1/21|0|-0.18193139100000003
20803|L|2018/1/21|0|0.26908808300000003
20803|XL|2018/1/21|0|0.074034392
22207|M|2018/1/21|0|-0.12380965699999999
13642|M|2018/1/21|0|0.105676085
13642|2XL|2018/1/21|1|0.44095837600000004
21398|41|2018/1/21|0|-0.23886832300000002
12704|42|2018/1/21|0|-0.07526675299999999
12704|44|2018/1/21|0|-0.102540411
12704|44,5|2018/1/21|0|-0.095439077
16354|L|2018/1/21|0|0.269616299
20605|L ( 152-158 )|2018/1/21|1|0.071862783
20605|XL ( 158-170 )|2018/1/21|1|0.18663840399999998
11205|M|2018/1/21|2|0.289913559
11205|L|2018/1/21|0|0.471100256
15220|M|2018/1/21|0|0.406770695
15220|L|2018/1/21|0|0.020660063
15220|XL|2018/1/21|0|-0.031196661
17182|XL|2018/1/21|0|0.13246876800000001
10619|S|2018/1/21|0|0.34511116299999994
15187|S|2018/1/21|0|0.8483311179999999
20748|S|2018/1/21|1|0.509814456
11583|S|2018/1/21|3|0.536875926
11583|M|2018/1/21|6|0.40996251899999997
14178|L|2018/1/21|5|2.889131654
14178|XL|2018/1/21|0|0.41519460399999997
14178|2XL|2018/1/21|0|0.11659940099999999
13733|S|2018/1/21|0|0.217648857
13733|M|2018/1/21|0|1.178267549
14350|S ( 128-140 )|2018/1/21|0|-0.030993028
14350|L ( 152-158 )|2018/1/21|0|0.322132932
14350|XL ( 158-170 )|2018/1/21|0|0.339027433
13675|XL ( 158-170 )|2018/1/21|0|-0.107472359
10035|L ( 152-158 )|2018/1/21|0|-0.049280168
18867|S ( 128-140 )|2018/1/21|0|0.244074652
18867|M ( 140-152 )|2018/1/21|0|0.600400917
18867|L ( 152-158 )|2018/1/21|0|0.6069697829999999
10456|S ( 128-140 )|2018/1/21|0|-0.026970192
10456|M ( 140-152 )|2018/1/21|0|0.235346954
10456|L ( 152-158 )|2018/1/21|0|0.022064855
10456|XL ( 158-170 )|2018/1/21|0|0.326727522
17496|M ( 140-152 )|2018/1/21|0|-0.04069949
17496|L ( 152-158 )|2018/1/21|0|0.061686292000000004
17496|XL ( 158-170 )|2018/1/21|2|0.041445611
18019|L ( 152-158 )|2018/1/21|0|0.059567305
18019|XL ( 158-170 )|2018/1/21|0|0.11684381199999999
13036|XL|2018/1/21|0|-0.070320833
19505|S|2018/1/21|0|0.11021473400000001
19505|M|2018/1/21|1|0.35317690799999996
19505|L|2018/1/21|0|0.45743175700000005
15064|S|2018/1/21|1|0.500665616
15064|M|2018/1/21|4|0.383255639
19962|L|2018/1/21|0|0.266662884
19962|XL|2018/1/21|0|-0.059298403
15306|S|2018/1/21|0|-0.002726904
21062|L ( 152-158 )|2018/1/21|0|-0.08543358699999999
12896|XL|2018/1/21|1|-0.123765981
12896|2XL|2018/1/21|0|-0.07776978799999999
12238|S|2018/1/21|0|-0.23233780899999998
12238|M|2018/1/21|0|-0.058048534000000006
12238|L|2018/1/21|0|-0.142809914
14050|M|2018/1/21|0|-0.039057004
17989|M|2018/1/21|0|-0.25958307399999997
12507|M|2018/1/21|0|0.151835469
12507|L|2018/1/21|1|-0.041954173
21980|L|2018/1/21|0|0.053812182
10866|140|2018/1/21|0|-0.01322189
20111|S|2018/1/21|11|0.050470245999999996
20111|M|2018/1/21|1|0.33422854
14137|S|2018/1/21|0|0.36287435799999995
21541|2XL|2018/1/21|0|-0.056924968
16923|L|2018/1/21|0|-0.007863329
12004|L|2018/1/21|0|-0.137342886
10953|L|2018/1/21|0|0.230359326
21710|152|2018/1/21|0|-0.087827814
13500|152|2018/1/21|0|0.069103205
13500|164|2018/1/21|0|0.391665229
22063|152|2018/1/21|0|0.079781813
11100|164|2018/1/21|0|-0.10524352599999999
22151|116|2018/1/21|0|-0.068615587
14789|128|2018/1/21|0|-0.132734885
14789|164|2018/1/21|0|0.917019785
17901|M|2018/1/21|0|0.426857298
22779|164|2018/1/21|0|0.162959946
21490|XL|2018/1/21|1|0.01440027
15890|M|2018/1/21|0|0.792302183
10733|M ( 140-152 )|2018/1/21|0|-0.051841425999999996
11466|XL ( 158-170 )|2018/1/21|0|-0.09729375400000001
14067|35 - 38|2018/1/21|0|-0.14727089
14067|43 - 46|2018/1/21|2|0.91149936
14067|47 - 50|2018/1/21|0|-0.151904521
18308|43 - 46|2018/1/21|1|1.205550333
18308|47 - 50|2018/1/21|0|-0.04037821
12984|35 - 38|2018/1/21|0|-0.05661983599999999
12984|39 - 42|2018/1/21|0|0.34190615799999996
12984|43 - 46|2018/1/21|2|0.199226968
13455|44|2018/1/21|0|0.458028295
13455|45|2018/1/21|0|0.23545057
16818|S|2018/1/21|1|0.539118741
16818|L|2018/1/21|2|9.484549863
16818|XL|2018/1/21|0|0.540913292
16818|2XL|2018/1/21|1|0.644994621
16030|S|2018/1/21|0|0.32605181899999996
18923|XL|2018/1/21|0|-0.054773113
15953|S ( 128-140 )|2018/1/21|0|0.014904513000000001
15953|M ( 140-152 )|2018/1/21|1|0.25132806399999996
11523|S ( 128-140 )|2018/1/21|0|-0.068339228
11523|L ( 152-158 )|2018/1/21|0|0.113301242
11584|XL ( 158-170 )|2018/1/21|0|0.302943436
21446|176|2018/1/21|0|0.165134913
18477|164|2018/1/21|1|0.127255811
13891|4 ( 39-42 )|2018/1/21|0|-0.151630174
17027|M|2018/1/21|1|0.375765914
18296|140/152|2018/1/21|0|-0.072141207
18296|164/176|2018/1/21|0|-0.20106086899999998
15583|L|2018/1/21|0|0.272642445
20578|S|2018/1/21|0|-0.10559686800000001
22366|L|2018/1/21|0|-0.186640855
17592|S|2018/1/21|0|-0.044812248
17592|XL|2018/1/21|0|-0.138004975
22233|M|2018/1/21|0|0.166631112
18062|M|2018/1/21|0|0.17548576899999999
17153|M|2018/1/21|0|0.406948207
14013|M|2018/1/21|0|0.563538268
20912|XL|2018/1/21|1|-0.088181921
19202|M|2018/1/21|0|0.056589203
19935|M|2018/1/21|0|-0.156280349
12537|42|2018/1/21|0|-0.075671862
12537|42,5|2018/1/21|0|0.06071506
22591|M|2018/1/21|0|0.150911908
10809|S|2018/1/21|0|-0.253435282
10809|M|2018/1/21|0|-0.163533533
10809|L|2018/1/21|0|0.04182258
11411|S|2018/1/21|0|0.081166852
11411|M|2018/1/21|0|0.309299877
11411|L|2018/1/21|0|0.177589983
11411|XL|2018/1/21|0|-0.191615698
12319|S|2018/1/21|0|-0.08984089699999999
12319|M|2018/1/21|0|0.350078806
12319|L|2018/1/21|0|0.011657807
20392|M|2018/1/21|2|-0.167100376
20053|S|2018/1/21|0|0.324203741
20053|M|2018/1/21|1|0.135993508
20053|L|2018/1/21|0|0.197990085
20053|XL|2018/1/21|0|-0.147194278
12236|S|2018/1/21|0|0.199181766
12236|M|2018/1/21|0|0.33138390000000006
12236|L|2018/1/21|0|0.318300393
12236|XL|2018/1/21|0|0.06277793799999999
15946|M|2018/1/21|0|0.373192394
15946|L|2018/1/21|1|0.122456803
15946|XL|2018/1/21|0|0.218311958
11739|M|2018/1/21|1|-0.08746661800000001
11739|L|2018/1/21|0|0.402598334
20659|M|2018/1/21|0|0.306277192
20659|XL|2018/1/21|0|-0.175199247
19027|S|2018/1/21|0|0.584713364
19027|L|2018/1/21|0|0.34832224700000003
19027|XL|2018/1/21|0|-0.083532547
10925|S|2018/1/21|0|0.456454796
10925|L|2018/1/21|0|0.00264572
18076|S|2018/1/21|1|-0.281674266
17240|S|2018/1/21|0|-0.067749095
17240|M|2018/1/21|1|0.44379032399999996
17240|L|2018/1/21|1|0.253960956
17240|XL|2018/1/21|0|0.23806201600000002
17240|2XL|2018/1/21|0|-0.14186818
13931|S|2018/1/21|0|-0.035908639
22589|XL|2018/1/21|0|-0.088354219
17012|L|2018/1/21|0|0.194935361
17012|XL|2018/1/21|0|0.25480580399999997
19581|XL ( 158-170 )|2018/1/21|0|-0.133242055
22307|M ( 140-152 )|2018/1/21|0|0.10214311599999999
22307|L ( 152-158 )|2018/1/21|0|0.102353709
15211|S ( 128-140 )|2018/1/21|0|-0.05640175
15211|XL ( 158-170 )|2018/1/21|0|-0.040486295
10924|M ( 140-152 )|2018/1/21|0|-0.126818953
15438|L ( 152-158 )|2018/1/21|0|-0.1424881
15438|XL ( 158-170 )|2018/1/21|0|-0.007362646
12552|L ( 152-158 )|2018/1/21|0|0.194044565
12552|XL ( 158-170 )|2018/1/21|1|0.007921683
16980|S|2018/1/21|0|-0.142966651
16060|140|2018/1/21|0|-0.038443482
17019|S|2018/1/21|0|-0.206167705
22102|M|2018/1/21|0|0.35633204
22102|L|2018/1/21|0|0.248437532
11450|S|2018/1/21|0|-0.231803486
11450|M|2018/1/21|0|0.122853638
14821|M|2018/1/21|0|0.051334983
14389|S|2018/1/21|0|0.046881888
14389|M|2018/1/21|0|-0.072256066
14389|L|2018/1/21|0|-0.018960862
19752|L|2018/1/21|0|-0.078188566
11193|M|2018/1/21|0|0.100660241
11193|L|2018/1/21|0|0.087335635
15567|M|2018/1/21|0|0.123134743
11256|M|2018/1/21|0|0.544987377
17195|43 - 46|2018/1/21|1|0.40867074
13880|39 - 42|2018/1/21|2|-0.22428255600000002
12032|S|2018/1/21|1|0.282429576
20529|S|2018/1/21|0|0.058594934
20529|2XL|2018/1/21|0|-0.214656706
12918|L|2018/1/21|10|2.437956298
12918|XL|2018/1/21|3|0.47726442799999996
16473|S|2018/1/21|1|0.252604428
16473|M|2018/1/21|0|0.9738971120000001
16473|XL|2018/1/21|3|0.013589625
13821|L|2018/1/21|2|0.49899080700000004
13821|XL|2018/1/21|1|0.18424946
15292|S|2018/1/21|0|0.241752018
15292|M|2018/1/21|2|1.0979135
15292|L|2018/1/21|1|0.521229076
15292|XL|2018/1/21|1|-0.014694282
14028|S|2018/1/21|0|0.241191518
14028|M|2018/1/21|3|0.542391734
14028|L|2018/1/21|2|1.179696045
11733|2XL|2018/1/21|0|-0.22181162699999998
15050|2XL|2018/1/21|0|-0.194251255
14705|S|2018/1/21|0|-0.038578024
14705|L|2018/1/21|4|0.535856365
10616|S|2018/1/21|2|-0.28101836199999997
10616|M|2018/1/21|0|-0.185713821
10616|L|2018/1/21|1|0.430984021
10616|XL|2018/1/21|0|0.370192686
18195|XL|2018/1/21|1|0.48678397799999995
13532|L|2018/1/21|0|0.518351679
14111|S ( 128-140 )|2018/1/21|0|-0.042612344
14111|M ( 140-152 )|2018/1/21|0|0.061960447
14111|L ( 152-158 )|2018/1/21|0|0.19282417300000002
14111|XL ( 158-170 )|2018/1/21|0|0.08669335199999999
13136|XS ( 116-128 )|2018/1/21|0|-0.06530386099999999
13136|S ( 128-140 )|2018/1/21|0|-0.073081282
13136|L ( 152-158 )|2018/1/21|0|-0.037591945
13136|XL ( 158-170 )|2018/1/21|0|-0.037744264
16737|M ( 140-152 )|2018/1/21|0|0.40713693
16737|XL ( 158-170 )|2018/1/21|0|0.40141518299999995
12689|L ( 152-158 )|2018/1/21|0|-0.042334257
12660|S|2018/1/21|1|-0.112706703
15586|M|2018/1/21|0|0.12071912300000001
11505|XL|2018/1/21|0|0.16523063
22100|35 - 38|2018/1/21|0|0.24597163800000002
22100|39 - 42|2018/1/21|1|0.9585028609999999
22100|43 - 46|2018/1/21|4|1.124945083
10979|39 - 42|2018/1/21|0|0.027890292999999997
15396|39 - 42|2018/1/21|0|-0.098705402
15396|43 - 46|2018/1/21|0|-0.23398302199999998
12463|S|2018/1/21|0|-0.10668104699999999
12463|M|2018/1/21|0|0.39250108899999997
12463|L|2018/1/21|0|0.351850834
12463|XL|2018/1/21|0|0.240134355
22190|39 - 42|2018/1/21|0|-0.294170403
16641|S ( 34/36 )|2018/1/21|0|-0.153586988
22074|S|2018/1/21|0|-0.07975225
22074|L|2018/1/21|0|-0.050059785999999995
20254|M|2018/1/21|0|-0.178702096
11034|2 ( 35-38 )|2018/1/21|0|0.101601107
11371|4 ( 43-46 )|2018/1/21|0|-0.231627842
12189|L|2018/1/21|0|-0.06151467099999999
12189|XL|2018/1/21|0|-0.132856805
17489|L|2018/1/21|0|0.075487153
10615|176|2018/1/21|0|0.007412741
15219|152|2018/1/21|0|0.12435341300000001
15219|176|2018/1/21|0|0.255184532
16797|176|2018/1/21|0|-0.07643156200000001
18888|176|2018/1/21|0|-0.14686660699999998
13916|128|2018/1/21|0|-0.041709377
13916|164|2018/1/21|0|0.22759025300000002
13916|176|2018/1/21|0|0.251103028
11911|152|2018/1/21|0|-0.150471642
16817|164|2018/1/21|0|0.107073689
16663|176|2018/1/21|0|-0.135898629
17403|XL|2018/1/21|0|-0.202421933
13058|S|2018/1/21|1|-0.07272410000000001
13058|M|2018/1/21|0|-0.020716246
13058|L|2018/1/21|1|0.250589257
13058|XL|2018/1/21|0|-0.08440198800000001
19266|M|2018/1/21|0|0.5410431720000001
19266|L|2018/1/21|0|0.5271088279999999
21799|L|2018/1/21|0|0.02952058
11395|M|2018/1/21|0|0.366262979
11613|140|2018/1/21|0|-0.197258889
14651|S|2018/1/21|0|-0.021379809
19698|152|2018/1/21|0|-0.010406937
15138|M|2018/1/21|0|0.192907943
15138|XL|2018/1/21|0|0.151349227
22317|00 ( 27-30 )|2018/1/21|0|0.12400208300000001
22317|2 ( 37-39 )|2018/1/21|0|0.008603205
22317|3 ( 40-42 )|2018/1/21|0|0.146325935
22317|4 ( 43-45 )|2018/1/21|0|0.75462833
22128|3 ( 40-42 )|2018/1/21|0|0.001949124
22128|5 ( 46-48 )|2018/1/21|0|-0.111194763
20728|3 ( 40-42 )|2018/1/21|2|0.39444794899999996
20728|4 ( 43-45 )|2018/1/21|1|0.535661379
19992|L|2018/1/21|0|0.79946834
19507|L|2018/1/21|0|1.352406924
11198|L|2018/1/21|0|0.211272915
10391|140|2018/1/21|0|0.18233705600000003
14422|164|2018/1/21|0|0.404830353
11472|4 ( 43-45 )|2018/1/21|0|0.21843105
14718|L|2018/1/21|0|0.086185474
12988|00 ( 27-30 )|2018/1/21|0|0.21149066800000002
12988|2 ( 37-39 )|2018/1/21|0|0.36657902600000003
12988|3 ( 40-42 )|2018/1/21|1|2.132529687
12988|5 ( 46-48 )|2018/1/21|32|0.5135362920000001
16385|00 ( 27-30 )|2018/1/21|0|0.036014312
16385|0 ( 31-33 )|2018/1/21|0|-0.047008971
16385|1 ( 34-36 )|2018/1/21|1|-0.080685095
19235|L|2018/1/21|2|0.393644513
19235|XL|2018/1/21|0|0.644515745
19235|2XL|2018/1/21|0|-0.111209382
17173|S|2018/1/21|3|0.542895747
17173|M|2018/1/21|0|2.986647655
17173|L|2018/1/21|0|0.615183923
17173|2XL|2018/1/21|0|0.34277039299999995
21227|S|2018/1/21|3|0.065912048
21227|M|2018/1/21|0|0.7299565579999999
21227|L|2018/1/21|0|1.036607947
14501|M|2018/1/21|0|1.220905513
14501|L|2018/1/21|3|0.367038263
16462|XL|2018/1/21|0|0.342722552
